ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;634
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;869
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;581
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;138
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;155
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;440
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;373
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);F;35
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;06;Information and Communication Technologies (ICTs);M;159
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;373
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;368
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;733
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;240
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;F;72
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea;10;Services;M;139
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;614
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;250
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;512
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;218
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;49
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;65
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;467
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;334
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;11
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;61
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;132
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;127
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;82
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;49
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;F;33
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale;10;Services;M;106
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;431
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;245
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;80
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;33
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;543
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;344
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;-;;F;21
2018;01501;Milano - Università degli studi;Lombardia;NORD-OVEST;Vecchio Ordinamento;-;;M;23
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;562
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;331
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;F;1605
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea;07;Engineering, manufacturing and construction;M;3517
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;354
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;178
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;F;1830
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale;07;Engineering, manufacturing and construction;M;3257
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;64
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;49
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Vecchio Ordinamento;-;;F;3
2018;01502;Milano - Politecnico;Lombardia;NORD-OVEST;Vecchio Ordinamento;-;;M;15
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;148
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;265
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;831
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;1003
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;120
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;179
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;853
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;886
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;168
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;91
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Vecchio Ordinamento;-;;F;1
2018;01503;"Milano - Università commerciale ""Luigi Bocconi""";Lombardia;NORD-OVEST;Vecchio Ordinamento;-;;M;2
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;01;Education;F;318
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;01;Education;M;33
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;1073
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;222
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;615
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;343
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;F;902
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;04;Business, administration and law;M;984
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;34
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;25
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;53
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;70
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;534
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;149
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;10;Services;F;48
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea;10;Services;M;128
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;F;194
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;01;Education;M;19
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;421
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;121
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;718
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;242
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;F;730
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;04;Business, administration and law;M;714
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;27
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;34
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;42
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;42
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;F;103
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale;09;Health and welfare;M;39
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;01;Education;F;181
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;01;Education;M;9
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;247
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;161
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;201
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;137
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Vecchio Ordinamento;-;;F;16
2018;01504;"Milano - Università Cattolica del ""Sacro Cuore""";Lombardia;NORD-OVEST;Vecchio Ordinamento;-;;M;1
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;206
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;35
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;531
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;201
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;10;Services;F;69
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea;10;Services;M;34
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;147
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;51
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;96
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;52
2018;01505;Milano - Libera Università di Lingue e Comunicazione (IULM);Lombardia;NORD-OVEST;Vecchio Ordinamento;-;;M;1
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;F;12
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;02;Arts and humanities;M;28
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;56
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;9
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;F;15
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;05;Natural sciences, mathematics and statistics;M;9
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;F;78
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea;09;Health and welfare;M;35
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;F;18
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;02;Arts and humanities;M;20
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;F;70
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;03;Social sciences, journalism and information;M;14
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;25
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;12
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;83
2018;01508;Milano - Università Vita-Salute San Raffaele;Lombardia;NORD-OVEST;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;101
2018;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;01;Education;F;444
2018;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;01;Education;M;52
2018;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;F;857
2018;01509;Milano-Bicocca - Università degli studi;Lombardia;NORD-OVEST;Laurea;03;Social sciences, journalism and information;M;351
